round_id,hand_no,player_id,dealer_upcard,dealer_hand_value,hand_start_value,hand_final_value,hand_result,actions,cards,bet,profit/loss,balance
128,,1,9,19,14,24,Bust,H,"[4, 'K', 'J']",1,-1,
128,,2,9,19,12,21,Win,HS,"['Q', 2, 9]",1,1,
129,,0,2,18,20,20,Win,S,"['K', 'K']",1,1,
129,,1,2,18,16,16,Loss,S,"['Q', 6]",1,-1,
129,,2,2,18,17,16,Loss,HHS,"[3, 4, 'A', 8]",1,-1,
130,,0,10,26,18,18,Win,S,"[8, 'J']",1,1,
130,,1,10,26,16,26,Bust,H,"[9, 7, 'Q']",1,-1,
130,,2,10,26,10,23,Bust,HH,"[5, 5, 5, 8]",1,-1,
131,,0,4,26,16,16,Win,S,"['Q', 6]",1,1,
131,,1,4,26,11,21,Win,D,"[3, 8, 10]",2,2,
131,,2,4,26,15,15,Win,S,"[8, 7]",1,1,
132,,0,7,17,21,21,Blackjack,P,"['A', 10]",1,1.5,
132,,0,7,17,21,21,Blackjack,,"['A', 'Q']",1,1.5,
132,,1,7,17,9,18,Win,HS,"[6, 3, 9]",1,1,
132,,2,7,17,20,20,Win,S,"['J', 'Q']",1,1,
133,,0,3,20,20,20,Push,S,"['Q', 'Q']",1,0,
133,,1,3,20,20,20,Push,S,"[10, 10]",1,0,
133,,2,3,20,15,15,Loss,S,"[5, 'J']",1,-1,
134,,0,10,21,9,26,Bust,HH,"[7, 2, 7, 10]",1,-1,
134,,1,10,21,19,19,Loss,S,"['A', 8]",1,-1,
134,,2,10,21,11,17,Loss,D,"[4, 7, 6]",2,-2,
135,,0,7,20,10,20,Push,D,"[8, 2, 'K']",2,0,
135,,1,7,20,7,21,Win,HHS,"[4, 3, 4, 'Q']",1,1,
135,,2,7,20,9,19,Loss,HS,"[3, 6, 'J']",1,-1,
136,,0,6,21,15,15,Loss,S,"[5, 'J']",1,-1,
136,,1,6,21,15,15,Loss,S,"[5, 'J']",1,-1,
136,,2,6,21,11,18,Loss,D,"[9, 2, 7]",2,-2,
137,,0,8,18,8,28,Bust,HH,"[5, 3, 'K', 'J']",1,-1,
137,,1,8,18,20,20,Win,S,"['A', 9]",1,1,
137,,2,8,18,13,21,Win,HHS,"[2, 'A', 'A', 7]",1,1,
138,,0,10,20,17,17,Loss,S,"[9, 8]",1,-1,
138,,1,10,20,12,17,Loss,HS,"['K', 2, 5]",1,-1,
138,,2,10,20,15,17,Loss,HS,"[8, 7, 2]",1,-1,
139,,0,10,19,12,22,Bust,H,"[2, 'Q', 'Q']",1,-1,
139,,1,10,19,13,21,Win,HS,"['J', 3, 8]",1,1,
139,,2,10,19,13,23,Bust,H,"[10, 3, 'K']",1,-1,
140,,0,1,17,11,13,Loss,D,"[2, 9, 2]",2,-2,
140,,1,1,17,19,19,Win,S,"['A', 8]",1,1,
140,,2,1,17,13,20,Win,HS,"[2, 'A', 7]",1,1,
141,,0,6,22,16,16,Win,D,"[5, 'A', 10]",2,2,
141,,1,6,22,15,15,Win,S,"[7, 8]",1,1,
141,,2,6,22,13,13,Win,S,"[3, 'J']",1,1,
142,,0,1,18,12,22,Bust,H,"[3, 9, 'Q']",1,-1,
142,,1,1,18,20,20,Win,S,"['J', 'K']",1,1,
142,,2,1,18,17,21,Win,HHS,"[3, 4, 'A', 3]",1,1,
143,,0,8,18,19,19,Win,S,"['J', 9]",1,1,
143,,1,8,18,14,28,Bust,HH,"[4, 'K', 4, 'J']",1,-1,
143,,2,8,18,20,20,Win,S,"['Q', 'Q']",1,1,
144,,0,1,17,16,26,Bust,H,"[6, 'Q', 'K']",1,-1,
144,,1,1,17,20,20,Win,S,"['J', 10]",1,1,
144,,2,1,17,16,17,Push,HHHS,"[2, 4, 'A', 7, 3]",1,0,
145,,0,10,20,13,23,Bust,H,"[6, 7, 'Q']",1,-1,
145,,1,10,20,19,19,Loss,S,"['Q', 9]",1,-1,
145,,2,10,20,17,17,Loss,S,"[7, 10]",1,-1,
146,,0,4,17,14,14,Loss,S,"[4, 10]",1,-1,
146,,1,4,17,12,12,Loss,S,"[2, 10]",1,-1,
146,,2,4,17,18,18,Win,S,"[10, 8]",1,1,
147,,0,1,18,20,20,Win,S,"['Q', 10]",1,1,
147,,1,1,18,12,22,Bust,H,"[6, 6, 'J']",1,-1,
147,,2,1,18,18,18,Push,S,"[8, 'K']",1,0,
148,,0,10,18,14,22,Bust,H,"[4, 'J', 8]",1,0,
148,,1,10,18,13,24,Bust,HH,"[3, 10, 'A', 'K']",1,0,
148,,2,10,18,14,23,Bust,H,"[4, 10, 9]",1,0,
149,,0,10,20,16,25,Bust,H,"[7, 9, 9]",1,-1,
149,,1,10,20,9,23,Bust,HHH,"[6, 3, 2, 5, 7]",1,-1,
149,,2,10,20,11,19,Loss,D,"[6, 5, 8]",2,-2,
150,,0,10,17,19,19,Win,S,"['Q', 9]",1,1,
150,,1,10,17,21,21,Blackjack,,"['Q', 'A']",1,1.5,
150,,2,10,17,7,22,Bust,HH,"[3, 4, 5, 'Q']",1,-1,
151,,0,10,18,14,24,Bust,H,"[4, 'Q', 'K']",1,-1,
151,,1,10,18,11,13,Loss,D,"[9, 2, 2]",2,-2,
151,,2,10,18,15,17,Loss,HS,"[6, 9, 2]",1,-1,
152,,0,10,20,20,20,Push,S,"['Q', 'K']",1,0,
152,,1,10,20,20,20,Push,S,"[10, 'K']",1,0,
152,,2,10,20,12,19,Loss,HS,"[2, 'K', 7]",1,-1,
153,,0,4,19,7,17,Loss,HS,"[5, 2, 'Q']",1,-1,
153,,1,4,19,19,19,Push,S,"['Q', 9]",1,0,
153,,2,4,19,15,15,Loss,S,"[5, 10]",1,-1,
154,,0,5,17,17,17,Push,S,"['J', 7]",1,0,
154,,1,5,17,15,15,Loss,S,"['J', 5]",1,-1,
154,,2,5,17,13,17,Push,D,"[2, 'A', 4]",2,0,
155,,0,4,18,15,15,Loss,S,"[5, 'J']",1,-1,
155,,1,4,18,16,16,Loss,S,"[6, 'Q']",1,-1,
155,,2,4,18,5,15,Loss,HS,"[3, 2, 'J']",1,-1,
156,,0,7,17,16,19,Win,HS,"[7, 9, 3]",1,1,
156,,1,7,17,20,20,Win,S,"['K', 'Q']",1,1,
156,,2,7,17,20,20,Win,S,"[10, 10]",1,1,
157,,0,1,18,17,17,Loss,S,"[9, 8]",1,-1,
157,,1,1,18,15,24,Bust,H,"['Q', 5, 9]",1,-1,
157,,2,1,18,14,26,Bust,HHHH,"['A', 3, 4, 6, 2, 'J']",1,-1,
158,,0,9,19,14,17,Loss,HS,"[9, 5, 3]",1,-1,
158,,1,9,19,14,20,Win,HS,"[4, 10, 6]",1,1,
158,,2,9,19,13,23,Bust,H,"[3, 'J', 'K']",1,-1,
159,,0,8,17,14,21,Win,HS,"['J', 4, 7]",1,1,
159,,1,8,17,21,21,Blackjack,,"['K', 'A']",1,1.5,
159,,2,8,17,7,22,Bust,HHHH,"[2, 5, 2, 4, 3, 6]",1,-1,
160,,0,2,17,19,19,Win,S,"[9, 'J']",1,1,
160,,1,2,17,9,19,Win,HS,"[4, 5, 'Q']",1,1,
160,,2,2,17,14,14,Loss,S,"['J', 4]",1,-1,
161,,0,7,22,11,21,Win,PD,"[8, 3, 10]",2,2,
161,,0,7,22,21,12,Win,D,"[8, 3, 'A']",2,2,
161,,1,7,22,17,17,Win,S,"[9, 8]",1,1,
161,,2,7,22,17,17,Win,S,"[7, 10]",1,1,
162,,0,10,18,20,20,Win,S,"[10, 'K']",1,1,
162,,1,10,18,15,19,Win,HHS,"['J', 5, 'A', 3]",1,1,
162,,2,10,18,13,19,Win,HS,"[10, 3, 6]",1,1,
163,,0,6,26,10,16,Win,D,"[3, 7, 6]",2,2,
163,,1,6,26,16,14,Win,D,"['A', 5, 8]",2,2,
163,,2,6,26,19,19,Win,S,"['A', 8]",1,1,
164,,0,6,26,15,15,Win,S,"[5, 10]",1,1,
164,,1,6,26,16,16,Win,D,"[5, 'A', 'K']",2,2,
164,,2,6,26,15,15,Win,S,"[7, 8]",1,1,
165,,0,4,21,20,20,Loss,S,"[10, 'Q']",1,-1,
165,,1,4,21,15,15,Loss,S,"[5, 10]",1,-1,
165,,2,4,21,15,15,Loss,D,"['A', 4, 'J']",2,-2,
166,,0,10,22,20,20,Win,S,"['J', 'J']",1,1,
166,,1,10,22,10,19,Win,HS,"[8, 2, 9]",1,1,
166,,2,10,22,18,18,Win,S,"['J', 8]",1,1,
167,,0,7,18,21,21,Blackjack,,"['J', 'A']",1,1.5,
167,,1,7,18,17,17,Loss,S,"[10, 7]",1,-1,
167,,2,7,18,8,23,Bust,HH,"[5, 3, 7, 8]",1,-1,
168,,0,3,18,10,16,Loss,PD,"[6, 4, 6]",2,-2,
168,,0,3,18,15,15,Loss,S,"[6, 9]",1,-1,
168,,1,3,18,10,20,Win,D,"[2, 8, 'J']",2,2,
168,,2,3,18,11,20,Win,D,"[8, 3, 9]",2,2,
169,,0,7,18,8,18,Push,HS,"[6, 2, 'K']",1,0,
169,,1,7,18,17,17,Loss,S,"['J', 7]",1,-1,
169,,2,7,18,10,16,Loss,D,"[4, 6, 6]",2,-2,
170,,0,10,17,14,23,Bust,HH,"['A', 3, 'J', 9]",1,-1,
170,,1,10,17,13,23,Bust,H,"[3, 'J', 10]",1,-1,
170,,2,10,17,13,20,Win,HS,"[10, 3, 7]",1,1,
171,,0,5,25,13,13,Win,PS,"[6, 7]",1,1,
171,,0,5,25,16,16,Win,S,"[6, 'Q']",1,1,
171,,1,5,25,17,17,Win,S,"[7, 'K']",1,1,
171,,2,5,25,10,14,Win,D,"[5, 5, 4]",2,2,
172,,0,7,17,17,19,Win,HS,"[6, 'A', 2]",1,1,
172,,1,7,17,10,20,Win,D,"[2, 8, 10]",2,2,
172,,2,7,17,9,19,Win,HS,"[7, 2, 'K']",1,1,
173,,0,3,21,12,22,Bust,H,"['J', 2, 'K']",1,-1,
173,,1,3,21,10,20,Loss,D,"[3, 7, 'K']",2,-2,
173,,2,3,21,19,19,Loss,S,"['A', 8]",1,-1,
174,,0,5,18,21,12,Loss,D,"[4, 7, 'A']",2,-2,
174,,1,5,18,20,20,Win,S,"['K', 'Q']",1,1,
174,,2,5,18,7,16,Loss,HHS,"[5, 2, 4, 5]",1,-1,
175,,0,2,18,20,20,Win,S,"['K', 'Q']",1,1,
175,,1,2,18,20,20,Win,S,"['Q', 10]",1,1,
175,,2,2,18,14,14,Loss,S,"[10, 4]",1,-1,
176,,0,10,18,15,19,Win,HS,"[5, 'J', 4]",1,1,
176,,1,10,18,21,21,Blackjack,,"[10, 'A']",1,1.5,
176,,2,10,18,18,18,Push,S,"[9, 9]",1,0,
177,,0,2,17,11,13,Loss,D,"[9, 2, 2]",2,-2,
177,,1,2,17,13,13,Loss,S,"[4, 9]",1,-1,
177,,2,2,17,13,13,Loss,S,"[3, 'K']",1,-1,
178,,0,2,22,17,17,Win,S,"[8, 9]",1,1,
178,,1,2,22,16,20,Win,HS,"['A', 5, 4]",1,1,
178,,2,2,22,20,20,Win,S,"['K', 'K']",1,1,
179,,0,5,23,18,18,Win,S,"[8, 'J']",1,1,
179,,1,5,23,16,16,Win,S,"['Q', 6]",1,1,
179,,2,5,23,14,21,Win,D,"['A', 3, 7]",2,2,
180,,0,6,17,20,20,Win,S,"['Q', 'Q']",1,1,
180,,1,6,17,18,18,Win,S,"['J', 8]",1,1,
180,,2,6,17,20,20,Win,S,"['K', 10]",1,1,
181,,0,1,23,13,20,Win,HS,"[5, 8, 7]",1,1,
181,,1,1,23,10,24,Bust,HH,"[6, 4, 4, 'Q']",1,-1,
181,,2,1,23,16,26,Bust,HH,"[5, 'A', 10, 'Q']",1,-1,
182,,0,4,17,20,20,Win,S,"['K', 10]",1,1,
182,,1,4,17,19,19,Win,S,"['K', 9]",1,1,
182,,2,4,17,15,15,Loss,S,"[8, 7]",1,-1,
183,,0,3,18,17,17,Loss,S,"[10, 7]",1,-1,
183,,1,3,18,9,15,Loss,PD,"[4, 5, 6]",2,-2,
183,,1,3,18,14,14,Loss,S,"[4, 10]",1,-1,
183,,2,3,18,13,13,Loss,S,"[3, 'K']",1,-1,
184,,0,10,13,16,24,Bust,HH,"['A', 5, 8, 10]",1,0,
184,,1,10,13,15,25,Bust,H,"['J', 5, 'K']",1,0,
184,,2,10,13,12,22,Bust,H,"[3, 9, 'J']",1,0,
185,,0,9,23,7,17,Win,HS,"[4, 3, 'J']",1,1,
185,,1,9,23,16,26,Bust,H,"[6, 'K', 'J']",1,-1,
185,,2,9,23,16,25,Bust,H,"['K', 6, 9]",1,-1,
186,,0,5,21,14,14,Loss,S,"[10, 4]",1,-1,
186,,1,5,21,11,17,Loss,D,"[7, 4, 6]",2,-2,
186,,2,5,21,13,13,Loss,S,"['J', 3]",1,-1,
187,,0,5,17,7,17,Push,HS,"[4, 3, 'K']",1,0,
187,,1,5,17,12,12,Loss,S,"[2, 10]",1,-1,
187,,2,5,17,5,12,Loss,HS,"[2, 3, 7]",1,-1,
188,,0,1,18,10,24,Bust,HH,"[3, 7, 6, 8]",1,-1,
188,,1,1,18,17,17,Loss,S,"[7, 10]",1,-1,
188,,2,1,18,18,18,Push,S,"[8, 'Q']",1,0,
189,,0,3,23,18,18,Win,S,"[10, 8]",1,1,
189,,1,3,23,12,18,Win,HS,"[5, 7, 6]",1,1,
189,,2,3,23,20,20,Win,S,"[10, 'K']",1,1,
190,,0,8,18,21,12,Loss,D,"[8, 3, 'A']",2,-2,
190,,1,8,18,19,19,Win,S,"[9, 'K']",1,1,
190,,2,8,18,14,20,Win,HS,"['A', 3, 6]",1,1,
191,,0,9,17,18,18,Win,S,"[8, 10]",1,1,
191,,1,9,17,12,23,Bust,HH,"[2, 'J', 'A', 'J']",1,-1,
191,,2,9,17,7,21,Win,HHS,"[3, 4, 7, 7]",1,1,
192,,0,10,21,15,19,Loss,HS,"['A', 4, 4]",1,-1,
192,,1,10,21,19,20,Loss,HS,"[5, 4, 'A']",1,-1,
192,,2,10,21,14,24,Bust,H,"[9, 5, 'Q']",1,-1,
193,,0,1,21,12,21,Push,HS,"[2, 'J', 9]",1,0,
193,,1,1,21,16,18,Loss,HS,"['Q', 6, 2]",1,-1,
193,,2,1,21,11,16,Loss,D,"[9, 2, 5]",2,-2,
194,,0,6,25,17,16,Win,D,"['A', 6, 9]",2,2,
194,,1,6,25,12,12,Win,S,"[10, 2]",1,1,
194,,2,6,25,18,18,Win,S,"[8, 10]",1,1,
195,,0,3,25,17,17,Win,S,"[8, 9]",1,1,
195,,1,3,25,15,15,Win,S,"[9, 6]",1,1,
195,,2,3,25,7,17,Win,HS,"[5, 2, 'Q']",1,1,
196,,0,5,17,20,20,Win,S,"['J', 'J']",1,1,
196,,1,5,17,13,13,Loss,S,"['K', 3]",1,-1,
196,,2,5,17,10,20,Win,D,"[7, 3, 'Q']",2,2,
197,,0,7,18,20,20,Win,S,"['Q', 'J']",1,1,
197,,1,7,18,12,23,Bust,HHH,"[2, 'K', 2, 2, 7]",1,-1,
197,,2,7,18,11,21,Win,D,"[9, 2, 'Q']",2,2,
198,,0,10,20,14,21,Win,HS,"['A', 3, 7]",1,1,
198,,1,10,20,20,20,Push,S,"[9, 'A']",1,0,
198,,2,10,20,14,17,Loss,HS,"['Q', 4, 3]",1,-1,
199,,0,1,17,15,20,Win,HS,"[5, 'J', 5]",1,1,
199,,1,1,17,13,23,Bust,HHH,"[2, 'A', 3, 8, 9]",1,-1,
199,,2,1,17,20,20,Win,S,"[9, 'A']",1,1,
200,,0,2,22,14,14,Win,PPS,"[4, 10]",1,1,
200,,0,2,22,6,17,Win,HHS,"[4, 2, 5, 6]",1,1,
200,,0,2,22,19,17,Win,HHHS,"[4, 5, 2, 'A', 5]",1,1,
200,,1,2,22,14,14,Win,PS,"[9, 5]",1,1,
200,,1,2,22,16,16,Win,S,"[9, 7]",1,1,
200,,2,2,22,13,13,Win,S,"[5, 8]",1,1,
201,,0,1,19,15,24,Bust,H,"[10, 5, 9]",1,-1,
201,,1,1,19,18,18,Loss,S,"['J', 8]",1,-1,
201,,2,1,19,10,19,Push,HS,"[6, 4, 9]",1,0,
202,,0,7,17,20,20,Win,S,"['J', 'Q']",1,1,
202,,1,7,17,20,20,Win,S,"[10, 'Q']",1,1,
202,,2,7,17,18,18,Win,S,"[8, 'K']",1,1,
203,,0,9,19,7,17,Loss,HS,"[3, 4, 'Q']",1,-1,
203,,1,9,19,6,24,Bust,HH,"[3, 3, 8, 'Q']",1,-1,
203,,2,9,19,13,19,Push,HS,"[7, 6, 6]",1,0,
204,,0,4,19,16,16,Loss,S,"[6, 10]",1,-1,
204,,1,4,19,14,15,Loss,HHS,"['A', 3, 'A', 'K']",1,-1,
204,,2,4,19,10,20,Win,PD,"[4, 6, 'K']",2,2,
204,,2,4,19,10,18,Loss,D,"[4, 6, 8]",2,-2,
205,,0,10,18,18,18,Push,S,"[8, 10]",1,0,
205,,1,10,18,19,19,Win,S,"[10, 9]",1,1,
205,,2,10,18,16,22,Bust,H,"['J', 6, 6]",1,-1,
206,,0,2,21,15,15,Loss,S,"[5, 10]",1,-1,
206,,1,2,21,20,20,Loss,S,"[10, 10]",1,-1,
206,,2,2,21,9,19,Loss,HS,"[7, 2, 'K']",1,-1,
207,,0,7,20,13,17,Loss,HHS,"[9, 4, 3, 'A']",1,-1,
207,,1,7,20,17,17,Loss,S,"['K', 7]",1,-1,
207,,2,7,20,20,20,Push,S,"['J', 'J']",1,0,
208,,0,2,19,17,17,Loss,S,"['Q', 7]",1,-1,
208,,1,2,19,13,13,Loss,S,"['Q', 3]",1,-1,
208,,2,2,19,12,15,Loss,HS,"[2, 'Q', 3]",1,-1,
209,,0,7,19,18,18,Loss,S,"[10, 8]",1,-1,
209,,1,7,19,12,17,Loss,HS,"[2, 'K', 5]",1,-1,
209,,2,7,19,16,18,Loss,HS,"['Q', 6, 2]",1,-1,
210,,0,9,19,15,25,Bust,H,"['J', 5, 'Q']",1,-1,
210,,1,9,19,15,17,Loss,HS,"[5, 'K', 2]",1,-1,
210,,2,9,19,19,19,Push,S,"['Q', 9]",1,0,
211,,0,1,19,12,18,Loss,HS,"[3, 9, 6]",1,-1,
211,,1,1,19,21,21,Blackjack,,"['A', 'K']",1,1.5,
211,,2,1,19,14,21,Win,HS,"['K', 4, 7]",1,1,
212,,0,8,18,18,28,Bust,D,"['Q', 8, 'J']",2,0,
212,,1,8,18,14,26,Bust,HHH,"[3, 'A', 3, 'K', 9]",1,0,
212,,2,8,18,8,23,Bust,HH,"[2, 6, 5, 'K']",1,0,
213,,0,3,19,13,13,Loss,S,"[8, 5]",1,-1,
213,,1,3,19,9,19,Push,D,"[2, 7, 'J']",2,0,
213,,2,3,19,17,17,Loss,S,"[7, 'Q']",1,-1,
214,,0,10,19,9,19,Push,HS,"[5, 4, 'K']",1,0,
214,,1,10,19,20,20,Win,S,"[10, 'J']",1,1,
214,,2,10,19,12,22,Bust,HH,"[2, 'J', 'A', 9]",1,-1,
215,,0,7,17,20,20,Win,S,"[9, 'A']",1,1,
215,,1,7,17,18,18,Win,S,"['A', 7]",1,1,
215,,2,7,17,18,18,Win,S,"['A', 7]",1,1,
216,,0,6,18,12,12,Loss,S,"[9, 3]",1,-1,
216,,1,6,18,16,16,Loss,S,"[6, 'K']",1,-1,
216,,2,6,18,15,15,Loss,S,"[5, 'Q']",1,-1,
217,,0,4,23,12,12,Win,S,"[2, 'K']",1,1,
217,,1,4,23,15,15,Win,S,"[5, 'K']",1,1,
217,,2,4,23,13,13,Win,S,"[9, 4]",1,1,
218,,0,7,20,11,21,Win,D,"[9, 2, 'Q']",2,2,
218,,1,7,20,12,19,Loss,HHS,"[2, 10, 2, 5]",1,-1,
218,,2,7,20,11,14,Loss,D,"[5, 6, 3]",2,-2,
219,,0,7,26,12,19,Win,HS,"['Q', 2, 7]",1,1,
219,,1,7,26,9,19,Win,PHS,"[3, 6, 'Q']",1,1,
219,,1,7,26,12,26,Bust,HH,"[3, 9, 4, 'J']",1,-1,
219,,2,7,26,20,20,Win,S,"[10, 10]",1,1,
220,,0,6,22,7,17,Win,PHS,"[2, 5, 'Q']",1,1,
220,,0,6,22,16,20,Win,HHS,"[2, 4, 'A', 3]",1,1,
220,,1,6,22,18,18,Win,S,"[8, 10]",1,1,
220,,2,6,22,7,20,Win,HHS,"[4, 3, 3, 10]",1,1,
221,,0,2,21,16,16,Loss,S,"[6, 'K']",1,-1,
221,,1,2,21,12,17,Loss,HS,"['J', 2, 5]",1,-1,
221,,2,2,21,16,16,Loss,S,"['K', 6]",1,-1,
222,,0,3,19,17,17,Loss,S,"['J', 7]",1,-1,
222,,1,3,19,17,17,Loss,S,"[10, 7]",1,-1,
222,,2,3,19,13,13,Loss,S,"[3, 'Q']",1,-1,
223,,0,4,24,14,14,Win,S,"[6, 8]",1,1,
223,,1,4,24,13,13,Win,HS,"['A', 2, 'K']",1,1,
223,,2,4,24,19,19,Win,S,"[9, 'J']",1,1,
224,,0,4,25,10,13,Win,D,"[6, 4, 3]",2,2,
224,,1,4,25,7,14,Win,HS,"[4, 3, 7]",1,1,
224,,2,4,25,21,21,Blackjack,,"['A', 'Q']",1,1.5,
225,,0,10,18,17,17,Loss,S,"[9, 8]",1,-1,
225,,1,10,18,18,18,Push,S,"[8, 'J']",1,0,
225,,2,10,18,9,22,Bust,HH,"[5, 4, 4, 9]",1,-1,
226,,0,10,20,13,23,Bust,H,"[3, 'J', 'K']",1,-1,
226,,1,10,20,18,18,Loss,S,"[9, 9]",1,-1,
226,,2,10,20,19,19,Loss,S,"['Q', 9]",1,-1,
227,,0,3,17,13,13,Loss,S,"[5, 8]",1,-1,
227,,1,3,17,11,18,Win,D,"[8, 3, 7]",2,2,
227,,2,3,17,15,15,Loss,S,"[9, 6]",1,-1,
228,,0,3,23,10,20,Win,D,"[5, 5, 'K']",2,2,
228,,1,3,23,19,20,Win,D,"[2, 7, 'A']",2,2,
228,,2,3,23,21,21,Blackjack,,"['A', 'Q']",1,1.5,
229,,0,5,23,20,20,Win,S,"['K', 'Q']",1,1,
229,,1,5,23,18,18,Win,S,"[8, 'Q']",1,1,
229,,2,5,23,15,15,Win,S,"[9, 6]",1,1,
230,,0,10,26,17,17,Win,S,"['Q', 7]",1,1,
230,,1,10,26,14,18,Win,HS,"[5, 9, 4]",1,1,
230,,2,10,26,19,19,Win,S,"['Q', 9]",1,1,
231,,0,10,17,9,21,Win,HHHS,"[5, 4, 4, 3, 5]",1,1,
231,,1,10,17,13,21,Win,HS,"['Q', 3, 8]",1,1,
231,,2,10,17,17,17,Push,S,"[10, 7]",1,0,
232,,0,6,17,8,18,Win,HS,"[5, 3, 10]",1,1,
232,,1,6,17,6,21,Win,HHHS,"[2, 4, 2, 3, 'K']",1,1,
232,,2,6,17,21,21,Blackjack,,"['A', 'K']",1,1.5,
233,,0,10,18,7,17,Loss,HS,"[4, 3, 'Q']",1,-1,
233,,1,10,18,17,18,Push,HHS,"['A', 6, 9, 2]",1,0,
233,,2,10,18,8,18,Push,HS,"[6, 2, 10]",1,0,
234,,0,2,19,13,13,Loss,S,"[3, 'K']",1,-1,
234,,1,2,19,20,20,Win,S,"[10, 'J']",1,1,
234,,2,2,19,11,14,Loss,D,"[9, 2, 3]",2,-2,
235,,0,6,20,12,12,Loss,PS,"[4, 8]",1,-1,
235,,0,6,20,11,17,Loss,D,"[4, 7, 6]",2,-2,
235,,1,6,20,12,12,Loss,S,"[2, 'J']",1,-1,
235,,2,6,20,14,14,Loss,S,"[4, 'K']",1,-1,
236,,0,2,25,16,16,Win,S,"[6, 'K']",1,1,
236,,1,2,25,18,18,Win,PS,"[8, 'K']",1,1,
236,,1,2,25,11,21,Win,D,"[8, 3, 'Q']",2,2,
236,,2,2,25,5,18,Win,HHS,"[2, 3, 7, 6]",1,1,
237,,0,10,20,13,25,Bust,HHHH,"['A', 2, 'A', 'A', 'J', 'K']",1,-1,
237,,1,10,20,14,17,Loss,HS,"[4, 10, 3]",1,-1,
237,,2,10,20,19,19,Loss,S,"['K', 9]",1,-1,
238,,0,10,19,18,18,Loss,S,"[8, 'J']",1,-1,
238,,1,10,19,18,25,Bust,HH,"[7, 'A', 7, 'J']",1,-1,
238,,2,10,19,20,20,Win,S,"[10, 'J']",1,1,
239,,0,10,18,14,24,Bust,H,"[4, 'K', 'Q']",1,-1,
239,,1,10,18,16,19,Win,HS,"[5, 'A', 3]",1,1,
239,,2,10,18,13,17,Loss,HS,"[5, 8, 4]",1,-1,
240,,0,10,20,20,20,Push,S,"['Q', 10]",1,0,
240,,1,10,20,7,17,Loss,HS,"[4, 3, 'Q']",1,-1,
240,,2,10,20,15,25,Bust,H,"['Q', 5, 'J']",1,-1,
241,,0,6,25,10,13,Win,D,"[3, 7, 3]",2,2,
241,,1,6,25,21,21,Blackjack,,"[10, 'A']",1,1.5,
241,,2,6,25,9,19,Win,D,"[2, 7, 'K']",2,2,
242,,0,10,20,7,20,Push,HHS,"[4, 3, 9, 4]",1,0,
242,,1,10,20,19,19,Loss,S,"[10, 9]",1,-1,
242,,2,10,20,16,21,Win,HS,"[6, 'J', 5]",1,1,
243,,0,10,19,17,17,Loss,S,"[7, 10]",1,-1,
243,,1,10,19,20,20,Win,S,"['K', 10]",1,1,
243,,2,10,19,16,18,Loss,HS,"['K', 6, 2]",1,-1,
244,,0,10,12,13,23,Bust,H,"[8, 5, 'J']",1,0,
244,,1,10,12,10,25,Bust,HH,"[8, 2, 6, 9]",1,0,
244,,2,10,12,13,23,Bust,H,"[10, 3, 'Q']",1,0,
245,,0,1,21,20,20,Loss,S,"['Q', 'J']",1,-1,
245,,1,1,21,9,19,Loss,HS,"[6, 3, 'J']",1,-1,
245,,2,1,21,20,20,Loss,S,"['Q', 10]",1,-1,
246,,0,5,23,19,19,Win,S,"[8, 'A']",1,1,
246,,1,5,23,20,20,Win,S,"['K', 'Q']",1,1,
246,,2,5,23,15,13,Win,D,"['A', 4, 8]",2,2,
247,,0,10,17,18,25,Bust,HH,"['A', 7, 8, 9]",1,-1,
247,,1,10,17,7,23,Bust,HH,"[4, 3, 8, 8]",1,-1,
247,,2,10,17,21,21,Blackjack,,"['A', 'J']",1,1.5,
248,,0,7,19,20,20,Win,S,"['J', 'Q']",1,1,
248,,1,7,19,14,23,Bust,H,"[5, 9, 9]",1,-1,
248,,2,7,19,16,20,Win,HS,"[5, 'A', 4]",1,1,
249,,0,3,21,15,15,Loss,S,"[5, 'K']",1,-1,
249,,1,3,21,15,15,Loss,S,"['K', 5]",1,-1,
249,,2,3,21,21,21,Push,,"['A', 'Q']",1,0,
250,,0,9,26,19,19,Win,S,"['A', 8]",1,1,
250,,1,9,26,11,21,Win,D,"[6, 5, 10]",2,2,
250,,2,9,26,21,21,Blackjack,,"['A', 'Q']",1,1.5,
251,,0,6,25,11,21,Win,D,"[4, 7, 'J']",2,2,
251,,1,6,25,12,12,Win,S,"[2, 'J']",1,1,
251,,2,6,25,20,20,Win,S,"['K', 10]",1,1,
252,,0,10,21,20,20,Loss,S,"[9, 'A']",1,-1,
252,,1,10,21,13,20,Loss,HS,"[8, 5, 7]",1,-1,
252,,2,10,21,11,14,Loss,D,"[4, 7, 3]",2,-2,
253,,0,5,17,17,17,Push,S,"['J', 7]",1,0,
253,,1,5,17,16,16,Loss,S,"[6, 10]",1,-1,
253,,2,5,17,21,21,Blackjack,,"[10, 'A']",1,1.5,
254,,0,1,25,16,24,Bust,H,"[6, 'Q', 8]",1,-1,
254,,1,1,25,7,18,Win,HHS,"[4, 3, 6, 5]",1,1,
254,,2,1,25,19,19,Win,S,"['K', 9]",1,1,
255,,0,10,20,19,19,Loss,S,"['J', 9]",1,-1,
255,,1,10,20,19,20,Push,HS,"[3, 6, 'A']",1,0,
